"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"559878110632357889","","","2015-01-27 00:58:38 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @LizzieBartelt: TWO MINUTE WARNING I hope you're queued up! #mysticblizzard","559878083923410945","18927874","2015-01-27 00:58:31 +0000",""
"559878049265487872","559877931694948352","20205837","2015-01-27 00:58:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - it's an even 4 for me.","","","",""
"559876737316569088","","","2015-01-27 00:53:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @LizzieBartelt: 10 minute WARNING! We're watching Mystic Pizza (available on Netflix) starting at 8pm est. Join us! #MysticBlizzard","559876226987589633","18927874","2015-01-27 00:51:09 +0000",""
"559874487345115136","559872390474514432","18927874","2015-01-27 00:44:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt @hey_friend @rstevens  - FYI that's the message all sweats give.","","","",""
"559870855044284416","","","2015-01-27 00:29:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @mcelmoyl: At 8pm I'll set aside a bell hooks reading &amp; watch Mystic Pizza w internet friends. Grad school &amp; twitter are two weird thing…","559870152641368065","58596124","2015-01-27 00:27:00 +0000",""
"559868164607987712","","","2015-01-27 00:19:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I'm in! Who else is game?

RT @LizzieBartelt: We will be watching Mystic Pizza (Netflix) at 8pm EST Join us! #MysticBlizzard","","","",""
"559867990788046849","559867838396395520","18927874","2015-01-27 00:18:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt - Oh, that's good!","","","",""
"559867908634185729","559867465103339520","18927874","2015-01-27 00:18:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt @artichkme @esiwasil - Ok. What's our hashtag game plan for all the snarky comments when it turns out it doesn't hold up?","","","",""
"559867055726665729","559865985214480384","13415162","2015-01-27 00:14:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme - Chiming always welcome from you.

cc: @LizzieBartelt @esiwasil","","","",""
"559866157289598978","559865798630854656","18927874","2015-01-27 00:11:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt @esiwasil - Ooooh. I haven't seen that in a while. I may or may not have gone out of my way to stop at Mystic Pizza once.","","","",""
"559865656032911362","559865286757588993","17431654","2015-01-27 00:09:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@johnroderick - That seems like just about the right cosmic retribution for contemplating bubble tea.","","","",""
"559865097271918594","559864200781389825","18927874","2015-01-27 00:06:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt @esiwasil - Pick a movie and a start time and I'll help spread the word.","","","",""
"559741415228723200","559737496838623232","46877017","2015-01-26 15:55:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Related: My boss had started following me on twitter, so I cut down on my tweets, waited two months, and then quietly blocked him today.","","","",""
"559737496838623232","","","2015-01-26 15:39:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I know I haven't been around twitter much the past few months, but if you see this know I've missed chatting with you. #moretweetsin2015","","","",""
"559736467191504897","559736224316149761","16317267","2015-01-26 15:35:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ajlobster @patcartelli - Oh, I would have walked out if not for SWINTON.","","","",""
"559733389172178944","559733042127069185","16317267","2015-01-26 15:23:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ajlobster @patcartelli - My engineering brain could not suspend its disbelief enough to enjoy the film for what it was.","","","",""
"559732452462456832","559732107954905088","58596124","2015-01-26 15:19:50 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@mcelmoyl @whitneyarner - Even though no one asked. These may be my favorite thing that Tina makes for me.","","","",""
"559730912037195776","","14420643","2015-01-26 15:13:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@patcartelli - FYI

RT @jojokejohn: Wow http://t.co/9OK9BChk1j” Just amazing...” Genius!","","","","http://twitter.com/jojokejohn/status/559493649776775168/photo/1"
"559729736348626944","559729365123362816","14420643","2015-01-26 15:09:03 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@patcartelli - The technology of the train engine could have been easily adapted to power generation in an underground bunker.","","","",""
"559728921844154368","559728183059415040","14420643","2015-01-26 15:05:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@patcartelli - That's saying a lot. 

[I left the theater angry that I had watched Snowpiercer]","","","",""
"559728689379049472","","","2015-01-26 15:04:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @patcartelli: Riding the subway through this blizzard is just a boring version of Snowpiercer.","559728183059415040","14420643","2015-01-26 15:02:52 +0000",""
"559502225870172161","559502076850745346","18927874","2015-01-26 00:05:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt @mcelmoyl - We all do.","","","",""
"559501916338946048","559501642564112385","18927874","2015-01-26 00:03:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt - I would be there if I could be there. That's my job around here. @mcelmoyl has trained me well.","","","",""
"559501724852158465","559500381328510976","14971414","2015-01-26 00:03:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend - My brain could not figure out what all those items had to do with Ken Burns.","","","",""
"558667804736778240","558667392025640961","2869800232","2015-01-23 16:49:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@molski_ebooks @BrianLisi @staceymolski - I could never not talk to you you Robot Molski.  I'm always going to be not not talking to you.","","","",""
"558667297926426624","558667131458699265","2869800232","2015-01-23 16:47:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@molski_ebooks @BrianLisi @staceymolski - Me too Robot Molski, me too.","","","",""
"558667112341053441","558666050649489409","2869800232","2015-01-23 16:46:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@molski_ebooks @BrianLisi @staceymolski - Oh robot Molski I miss you too. We'll have to catch up again one night I can't sleep.","","","",""
"557362201292713984","557360135916756993","14971414","2015-01-20 02:21:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend - Have a Fribble® for me.","","","",""
"557356871968120833","557352120190787584","61296314","2015-01-20 02:00:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ponyshow - no no no no....

That's the exact opposite of what was supposed to happen.","","","",""
"557348273334521856","557323382275186690","61296314","2015-01-20 01:25:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ponyshow = Pooh

Mals = Christopher Robin

https://t.co/pB9RcUcS1l","","","","https://38.media.tumblr.com/53f4b43c9f716a649e1ff776dbfbda64/tumblr_n10rv5YAiW1rjptrbo1_500.gif"
"557344011909091328","557343501285740544","18927874","2015-01-20 01:09:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LizzieBartelt @staceymolski @ajlobster - Yeah, it's the difference of getting a few hundred dollars for an old laptop vs getting a new one.","","","",""
"557343327281238016","557336025287368704","20205837","2015-01-20 01:06:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski @LizzieBartelt @ajlobster - FYI make sure the plan you select is for ""replacement"" coverage and not just (depreciated) value.","","","",""
"557240402823352323","557236037555347456","22279121","2015-01-19 18:17:19 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil @mmcginnis35 - I have been fraudulently using all the product coupons that Marge Alsbury insists on telling companies to send me.","","","",""
"557229721252282368","557224929645842432","20205837","2015-01-19 17:34:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - I just like my haystacks Bobby.","","","",""
"556676529401626624","556676459843305472","14348594","2015-01-18 04:56:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hodgman - Not I.","","","",""
"556676329987653632","556639162443788288","6246582","2015-01-18 04:55:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ahab99 - Read that first line twice as, ""I have boxes of paper shorts.""","","","",""
"556576798570344448","556527297126084608","17156994","2015-01-17 22:20:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@billchilds - They're not wrong...","","","",""
"555768254137106432","555767049549774848","20205837","2015-01-15 16:47:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - These are all acceptable answers.","","","",""
"555768157995290624","555766961125470209","20205837","2015-01-15 16:47:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - I've watched you cancel them.","","","",""
"555766625568587776","555763896624361472","20205837","2015-01-15 16:41:03 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - WAAHH? What day? For how long? What color am I painting @hey_friend's bathroom? 

So many questions....","","","",""
"555759764526096387","555758867947474944","20205837","2015-01-15 16:13:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski Honestly Valentine's is a non-event in our house. It's never been treated differently than any other day in the past 19 years.","","","",""
"555758089161682944","555757206688526337","20205837","2015-01-15 16:07:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - Really anytime works for us with some notice. I think we were just pointing out there are some fun things going on that wknd","","","",""
"555756325763031040","555737673584111616","20205837","2015-01-15 16:00:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - @mcelmoyl &amp; I have spent the last two weeks renovating every surface in our guest room specifically so you could do this.","","","",""
"555754482655842305","555737666797719553","14971414","2015-01-15 15:52:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski @hey_friend - @mcelmoyl &amp; I may also swing by this before heading over to @theroostnoho's karaoke: https://t.co/9PjOB8kxmX","","","","https://www.facebook.com/events/510562895750978/"
"555752429632102400","","","2015-01-15 15:44:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Fun to hear @hey_friend &amp; @wigu  mentioned by @hodgman on Doug Loves Movies this morning. #spermwhale","","","",""
"555751544407457793","555737883857125378","58596124","2015-01-15 15:41:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski - If you come visit me &amp; @mcelmoyl next month, I will paint @hey_friend's bathroom just to have more visiting time with you.","","","",""
"555522294668599297","","","2015-01-15 00:30:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Pray for @staceymolski: http://t.co/ampVnCkVGU","","","","http://www.tylervigen.com/view_correlation?id=7"
"554027436082348032","554026922070380544","1702461696","2015-01-10 21:30:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ladyghostbuster @staceymolski - I have to say a wave of jealousy washed over me when I saw this today on instagram.","","","",""
"553766791231860737","553766247004131328","6246582","2015-01-10 04:14:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ahab99 - Now you see why I am so proud of @staceymolski. Clearly she could have done that, but she used a real spatula (AND a potholder!)","","","",""
"553765368423280641","553763987515801600","6246582","2015-01-10 04:08:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ahab99 - I video chatted w/ @staceymolski &amp; @mcelmoyl  while they were making stir-fry for dinner with only these: http://t.co/RakJ0KacpJ","","","","http://www.amazon.com/Fred-Tongs-Cymbal-Monkey-Salad/dp/B00EIFX1HC"
